Series Name,"Series Code","Country Name","Country Code","2016 [YR2016]"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Eritrea","ERI",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Estonia","EST","-560729295.013829"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ethiopia","ETH","-4142937496.46329"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Faroe Islands","FRO",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Fiji","FJI","-408052302.705633"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Finland","FIN","15487777451.9412"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","France","FRA","41841316016.5479"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","French Polynesia","PYF","-37316039.011203"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Gabon","GAB",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Gambia, The","GMB","-71169846.2506449"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Georgia","GEO","-1246836683.39"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Germany","DEU","47174192458.9979"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ghana","GHA","-3470668372.75535"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Gibraltar","GIB",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Greece","GRC","-4461888211.51062"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Greenland","GRL",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Grenada","GRD","-92776088.7545044"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guam","GUM",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guatemala","GTM","-965023370"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guinea","GIN","-1597343631.60884"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guinea-Bissau","GNB","-23548207.5182766"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Guyana","GUY","-136654036.352959"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Haiti","HTI","-104900000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Honduras","HND","-900072751.512728"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Hong Kong SAR, China","HKG","-57706925767.8982"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Hungary","HUN","-2983727246.89273"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Iceland","ISL","-743724078.173073"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","India","IND","-39411278940.2538"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Indonesia","IDN","-16135916018.7026"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Iran, Islamic Rep.","IRN",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Iraq","IRQ","6560200000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ireland","IRL","-9219282218.49488"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Isle of Man","IMN",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Israel","ISR","2590400000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Italy","ITA","-11998104744.4285"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Jamaica","JAM","-657890736.257975"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Japan","JPN","137656207444.103"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Jordan","JOR","-1549718309.85915"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kazakhstan","KAZ","-13749208890.7838"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kenya","KEN","-352628512.894273"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kiribati","KIR","-1686369.59247115"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Korea, Dem. People's Rep.","PRK",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Korea, Rep.","KOR","17785200000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kosovo","XKX","-196726633.312125"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kuwait","KWT","6110599561.98838"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Kyrgyz Republic","KGZ","-578968800"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lao PDR","LAO","-920111853.710533"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Latvia","LVA","-90059355.4477344"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lebanon","LBN","-1563742343.7"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lesotho","LSO","-79234548.9131339"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Liberia","LBR","-311699760.322875"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Libya","LBY","439500000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Liechtenstein","LIE",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Lithuania","LTU","-264618974.686368"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Luxembourg","LUX","-18137436484.0719"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Macao SAR, China","MAC","-1933341205.92089"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","North Macedonia","MKD","-349364660.855128"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Madagascar","MDG","-451114994.408963"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Malawi","MWI","-119915635.173725"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Malaysia","MYS","-3372772123.4964"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Maldives","MDV","-456639057.30469"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mali","MLI","-259460805.115133"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Malta","MLT","-9410911823.22087"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Marshall Islands","MHL","3055847.4488757"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mauritania","MRT","-271134844.997291"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mauritius","MUS","-8085686655.85394"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mexico","MEX","-31029849354"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Micronesia, Fed. Sts.","FSM",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Moldova","MDA","-74110000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Monaco","MCO",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mongolia","MNG","4170877673.22967"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Montenegro","MNE","-411575993.60909"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Morocco","MAR","-1574253170.02358"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Mozambique","MOZ","-3093429233.066"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Myanmar","MMR","-3278096409.87385"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Namibia","NAM","-366550502.109059"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nauru","NRU","4926929.04254842"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nepal","NPL","-105996375.590659"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Netherlands","NLD","111971868505.85"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","New Caledonia","NCL","-702858374.056694"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","New Zealand","NZL","-2772739977.47833"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nicaragua","NIC","-923800000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Niger","NER","-261120239.273372"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Nigeria","NGA","-3117793413.78814"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Northern Mariana Islands","MNP",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Norway","NOR","25224281831.998"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Oman","OMN","-1909475942.78283"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Pakistan","PAK","-2524000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Palau","PLW","-64661000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Panama","PAN","-4557227234.94"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Papua New Guinea","PNG","331415711.579502"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Paraguay","PRY","-464225533.555592"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Peru","PER","-5279006930.05829"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Philippines","PHL","-5882813656.58402"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Poland","POL","-3756000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Portugal","PRT","-4166477908.08425"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Puerto Rico","PRI",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Qatar","QAT","7128021978.02198"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Romania","ROU","-4996271644.2778"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Russian Federation","RUS","-10224570000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Rwanda","RWA","-231990763.944008"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Samoa","WSM","12841696.3902604"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","San Marino","SMR",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sao Tome and Principe","STP","-22324985.9856618"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Saudi Arabia","SAU","-12692875423.2894"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Senegal","SEN","-248547256.819924"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Serbia","SRB","-2102831263.07543"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Seychelles","SYC","-176199080.623455"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sierra Leone","SLE","-138509469.264081"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Singapore","SGP","-25866667193.0861"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sint Maarten (Dutch part)","SXM","-39268156.424581"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Slovak Republic","SVK","-669237899.21059"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Slovenia","SVN","-968692741.564618"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Solomon Islands","SLB","-35978190.5781786"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Somalia","SOM",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","South Africa","ZAF","2275171115.05217"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","South Sudan","SSD","5880000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Spain","ESP","12384254171.6046"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sri Lanka","LKA","-660241239.082831"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","St. Kitts and Nevis","KNA","-124446943.737853"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","St. Lucia","LCA","-149201221.240473"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","St. Martin (French part)","MAF",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","St. Vincent and the Grenadines","VCT","-79064646.8084229"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sudan","SDN","-1063767535.33587"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Suriname","SUR","-299987139.653766"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Eswatini","SWZ","-34160178.0287148"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Sweden","SWE","-15487787967.7103"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Switzerland","CHE","16345609441.2035"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Syrian Arab Republic","SYR",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tajikistan","TJK","-206522955.39903"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tanzania","TZA","-864040000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Thailand","THA","9906454564.7239"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Timor-Leste","TLS","7188000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Togo","TGO","303274601.811713"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tonga","TON","-16616625.7765658"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Trinidad and Tobago","TTO","-1741016.32308936"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tunisia","TUN","-622569482.161979"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Turkiye","TUR","-10697000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Turkmenistan","TKM",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Turks and Caicos Islands","TCA","-18048000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Tuvalu","TUV","0"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Uganda","UGA","-625558964.16212"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Ukraine","UKR","-3955000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","United Arab Emirates","ARE",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","United Kingdom","GBR","-291904952184.513"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","United States","USA","-174573000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Uruguay","URY","1823407171.07988"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Uzbekistan","UZB","-1657069191.40486"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Vanuatu","VUT","-42884853.1165622"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Venezuela, RB","VEN","-27000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Viet Nam","VNM","-11600000000"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Virgin Islands (U.S.)","VIR",".."
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","West Bank and Gaza","PSE","-341458101.286623"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Yemen, Rep.","YEM","0"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Zambia","ZMB","-486094167.875033"
"Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","Zimbabwe","ZWE","-343013813.38"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Afghanistan","AFG","4.38389195513893"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Albania","ALB","1.2754316836741"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Algeria","DZA","6.39769480268757"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","American Samoa","ASM",".."
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Andorra","AND",".."
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Angola","AGO","30.6944150806719"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Antigua and Barbuda","ATG","-0.489437796230499"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Argentina","ARG",".."
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Armenia","ARM","-1.403607559009"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Aruba","ABW","-0.931195987079561"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Australia","AUS","1.27699094497324"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Austria","AUT","0.891591752655362"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Azerbaijan","AZE","12.4433748584372"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bahamas, The","BHS","-0.346376929989397"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bahrain","BHR","2.78679347602044"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bangladesh","BGD","5.51352572692995"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Barbados","BRB","1.28192813061895"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Belarus","BLR","11.8365807653497"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Belgium","BEL","1.97385264653181"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Belize","BLZ","0.663427167917601"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Benin","BEN","-0.793310145785534"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bermuda","BMU",".."
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bhutan","BTN","3.21988689395718"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bolivia","BOL","3.62321431764138"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Bosnia and Herzegovina","BIH",".."
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Botswana","BWA","2.81495791361944"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Brazil","BRA","8.73914352329393"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","British Virgin Islands","VGB",".."
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Brunei Darussalam","BRN","-0.278693265753083"
